quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_degree,gamma,Cont,communication,-0.157323562014544,-0.450484371904366,0.166461916695853,0.338822789166918,41,0.816053780636721,network,closed_aec
auc_degree,gamma,Cont,imagination,0.158817034763371,-0.164972236443619,0.451704428088639,0.334199062713764,41,0.816053780636721,network,closed_aec
auc_degree,gamma,Default,total,0.158091282893141,-0.165696329914111,0.451111679569126,0.336441064812816,41,0.816053780636721,network,closed_aec
auc_degree,gamma,Default,social,-0.150960279779879,-0.445273742810706,0.172792518788616,0.358961210866531,41,0.816053780636721,network,closed_aec
auc_degree,gamma,Default,switching,0.215398932881849,-0.107424431479571,0.497134535066892,0.187865071336461,41,0.816053780636721,network,closed_aec
auc_degree,gamma,Default,detail,0.41411044478589,0.113405708236396,0.64531526923109,0.00877224674291197,41,0.368434363202303,network,closed_aec
auc_degree,gamma,Default,communication,0.0451348212577182,-0.27429386753277,0.355593256236269,0.784979901187648,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Default,imagination,-0.110706305458755,-0.411842953281253,0.212229392483974,0.50226265358316,41,0.924690423716643,network,closed_aec
auc_cc,theta,Vis,total,-0.231518229362057,-0.509800189373535,0.0906242562963266,0.156149449218559,41,0.875980829019099,network,closed_aec
auc_cc,theta,Vis,social,-0.175272634901409,-0.465075287228616,0.148460024730675,0.285857391517194,41,0.875980829019099,network,closed_aec
auc_cc,theta,Vis,switching,-0.0721642743860974,-0.37905583797622,0.249028421789942,0.662420963946371,41,0.913699312746937,network,closed_aec
auc_cc,theta,Vis,detail,-0.233903871958006,-0.511664503274635,0.08812216994906,0.151808649979924,41,0.875980829019099,network,closed_aec
auc_cc,theta,Vis,communication,0.0224811649882245,-0.295134774365663,0.335622942808428,0.891944567205343,41,0.913699312746937,network,closed_aec
auc_cc,theta,Vis,imagination,-0.181104470121998,-0.469782374206757,0.142564480806803,0.26987336573745,41,0.875980829019099,network,closed_aec
auc_cc,theta,SomMot,total,0.0839378362570365,-0.237884826454849,0.389153836304363,0.611428877939105,41,0.913699312746937,network,closed_aec
