quantity,band,aqvar,node,roi,r,ci_lo,ci_hi,p,n,q4,level
auc_degree,theta,imagination,26,7Networks_LH_SalVentAttn_FrOperIns_2,0.206586384734442,-0.11653193076922,0.49015898269357,0.207013393605884,41,0.827644192816349,node
auc_degree,theta,total,27,7Networks_LH_SalVentAttn_PFCl_1,0.0735500380843003,-0.247721207045139,0.380248192855945,0.656334785140827,41,0.994339751347641,node
auc_degree,theta,social,27,7Networks_LH_SalVentAttn_PFCl_1,-0.032169397663087,-0.344198184682365,0.286258631557526,0.845853531939689,41,0.994339751347641,node
auc_degree,theta,switching,27,7Networks_LH_SalVentAttn_PFCl_1,0.00715751630178272,-0.309062914333099,0.32195288790443,0.965506327770029,41,0.994339751347641,node
auc_degree,theta,detail,27,7Networks_LH_SalVentAttn_PFCl_1,0.089974823896783,-0.232137810583378,0.394303371161709,0.585947463062155,41,0.994339751347641,node
auc_degree,theta,communication,27,7Networks_LH_SalVentAttn_PFCl_1,-0.0699212723708133,-0.37712372614552,0.251141806968424,0.672317385354698,41,0.994339751347641,node
auc_degree,theta,imagination,27,7Networks_LH_SalVentAttn_PFCl_1,0.286284305130585,-0.0321414612052391,0.551949632784009,0.0772505402012346,41,0.618004321609877,node
auc_degree,theta,total,28,7Networks_LH_SalVentAttn_Med_1,0.417628017547288,0.11760211125038,0.647790464827966,0.00816097076272452,41,0.355174916482114,node
auc_degree,theta,social,28,7Networks_LH_SalVentAttn_Med_1,0.262547062379938,-0.0577602213282508,0.533845987137283,0.106369084038612,41,0.765857405078003,node
auc_degree,theta,switching,28,7Networks_LH_SalVentAttn_Med_1,0.297440761320755,-0.0199544001613718,0.560372668680814,0.0659225073360356,41,0.593302566024321,node
auc_degree,theta,detail,28,7Networks_LH_SalVentAttn_Med_1,-0.0953281655698141,-0.398853825821866,0.227022720179005,0.563755531209464,41,0.990009713343449,node
auc_degree,theta,communication,28,7Networks_LH_SalVentAttn_Med_1,0.345326868288713,0.0334489562273632,0.595918959096937,0.0313086926153506,41,0.450845173661048,node
auc_degree,theta,imagination,28,7Networks_LH_SalVentAttn_Med_1,0.408309578901823,0.106508732278523,0.641222766660679,0.00986596990228094,41,0.355174916482114,node
auc_degree,theta,total,29,7Networks_LH_SalVentAttn_Med_2,0.236678560921129,-0.085206927134109,0.513829561014058,0.146871559966267,41,0.809433562537804,node
auc_degree,theta,social,29,7Networks_LH_SalVentAttn_Med_2,0.194468862256033,-0.128966912527093,0.480507705340527,0.235499368551995,41,0.827644192816349,node
