metric,band,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
dwpli_theta_auc_sw,theta,communication,-0.203869134667804,-0.49518258734343,0.128654094994606,0.226169492063459,39,0.339254238095189,global,open_dwpli
dwpli_theta_auc_sw,theta,imagination,-0.366717921986318,-0.617381693058203,-0.0484505694729244,0.0255808734346034,39,0.0550260484279948,global,open_dwpli
dwpli_alpha_auc_sw,alpha,total,0.251854266075239,-0.0785831893875422,0.532428884978085,0.132646339667809,39,0.228865146155943,global,open_dwpli
dwpli_alpha_auc_sw,alpha,social,0.0878687578692413,-0.243076548647092,0.400490655692327,0.605056998263858,39,0.605056998263858,global,open_dwpli
dwpli_alpha_auc_sw,alpha,switching,0.309288082979013,-0.0163777668612945,0.575625215644195,0.062501796744221,39,0.228865146155943,global,open_dwpli
dwpli_alpha_auc_sw,alpha,detail,-0.144438642921277,-0.447518551381734,0.18840347319569,0.3937058182962,39,0.47244698195544,global,open_dwpli
dwpli_alpha_auc_sw,alpha,communication,0.239954954855515,-0.091157151646197,0.523292786530408,0.152576764103962,39,0.228865146155943,global,open_dwpli
dwpli_alpha_auc_sw,alpha,imagination,0.251777794800116,-0.0786643333881433,0.532370379530349,0.132767938026467,39,0.228865146155943,global,open_dwpli
dwpli_beta_auc_sw,beta,total,-0.196798467012895,-0.489602261122003,0.135891519849794,0.243028026824084,39,0.617528209900781,global,open_dwpli
dwpli_beta_auc_sw,beta,social,-0.171980273203964,-0.469823491709056,0.161017055590229,0.30876410495039,39,0.617528209900781,global,open_dwpli
dwpli_beta_auc_sw,beta,switching,-0.0636609224833048,-0.379850010903176,0.265847418727406,0.708163649099953,39,0.849796378919944,global,open_dwpli
dwpli_beta_auc_sw,beta,detail,-0.00914856081782894,-0.332188356040234,0.315812139879231,0.95714265186674,39,0.95714265186674,global,open_dwpli
dwpli_beta_auc_sw,beta,communication,-0.112133131431479,-0.420865956957472,0.219880501684606,0.508767939517396,39,0.763151909276093,global,open_dwpli
dwpli_beta_auc_sw,beta,imagination,-0.21461792372225,-0.503619971145442,0.117583528090623,0.202101221804138,39,0.617528209900781,global,open_dwpli
dwpli_gamma_auc_sw,gamma,total,0.0584873317360921,-0.270666682218885,0.37539756910985,0.730960313844416,39,0.905877154054446,global,open_dwpli
dwpli_gamma_auc_sw,gamma,social,0.306773869066914,-0.019154668649841,0.573764867388224,0.0647764294036594,39,0.388658576421956,global,open_dwpli
dwpli_gamma_auc_sw,gamma,switching,-0.069652226834181,-0.384987943072865,0.260245788459905,0.682074154258947,39,0.905877154054446,global,open_dwpli
dwpli_gamma_auc_sw,gamma,detail,0.0266018625889918,-0.300008628963885,0.347629932678232,0.87580720775612,39,0.905877154054446,global,open_dwpli
dwpli_gamma_auc_sw,gamma,communication,-0.0201274877557301,-0.341922061049447,0.30589199899479,0.905877154054446,39,0.905877154054446,global,open_dwpli
dwpli_gamma_auc_sw,gamma,imagination,-0.195445561166471,-0.488531777337017,0.137272297795806,0.246347529054391,39,0.739042587163173,global,open_dwpli
