quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_degree,gamma,SalVentAttn,communication,0.0796741510064267,-0.250825782801587,0.393538921665725,0.639247397526726,39,0.915833581740236,network,open_aec
auc_degree,gamma,SalVentAttn,imagination,-0.0575799808914936,-0.374615183839793,0.271510193665056,0.734982596090934,39,0.915833581740236,network,open_aec
auc_degree,gamma,Limbic,total,0.110613498058085,-0.221344332090791,0.419598968102375,0.514564482742713,39,0.915833581740236,network,open_aec
auc_degree,gamma,Limbic,social,-0.0825597984897985,-0.395991005499966,0.248101792012818,0.627118961583397,39,0.915833581740236,network,open_aec
auc_degree,gamma,Limbic,switching,0.154681628049853,-0.178278315739258,0.455858241519613,0.360655713906313,39,0.915833581740236,network,open_aec
auc_degree,gamma,Limbic,detail,0.0773999892214233,-0.252968862387304,0.391603296975576,0.648871380456107,39,0.915833581740236,network,open_aec
auc_degree,gamma,Limbic,communication,0.0232225591911263,-0.30308256010827,0.344653671526412,0.891483532488917,39,0.960059188834218,network,open_aec
auc_degree,gamma,Limbic,imagination,0.192725554714563,-0.140044433250195,0.486376904832965,0.253112962946857,39,0.915833581740236,network,open_aec
auc_degree,gamma,Cont,total,0.0881195830576111,-0.242838687516959,0.400702872200891,0.604022945891283,39,0.915833581740236,network,open_aec
auc_degree,gamma,Cont,social,0.0754072969642897,-0.25484403503598,0.389904952615658,0.657350627560207,39,0.915833581740236,network,open_aec
auc_degree,gamma,Cont,switching,0.0127327624316094,-0.312581383541127,0.335373622783922,0.940377812434161,39,0.98739670305587,network,open_aec
auc_degree,gamma,Cont,detail,0.193912675966326,-0.138835202009377,0.487317818195307,0.250145190111304,39,0.915833581740236,network,open_aec
auc_degree,gamma,Cont,communication,-0.00266978278445452,-0.326411932397513,0.321632974332298,0.987487868361207,39,0.987487868361207,network,open_aec
auc_degree,gamma,Cont,imagination,-0.0765339851434205,-0.390865476477851,0.253784098697861,0.652551109014851,39,0.915833581740236,network,open_aec
auc_degree,gamma,Default,total,0.0833350959939033,-0.247369035148996,0.396649054909899,0.623876558502159,39,0.915833581740236,network,open_aec
auc_degree,gamma,Default,social,-0.00280390372959164,-0.326531759111278,0.321512721812262,0.986859353832007,39,0.987487868361207,network,open_aec
auc_degree,gamma,Default,switching,0.120991408450682,-0.211317647747789,0.42822761506446,0.475642156547706,39,0.915833581740236,network,open_aec
auc_degree,gamma,Default,detail,-0.0416144987337983,-0.360774296000391,0.286270121811038,0.806805774390208,39,0.915833581740236,network,open_aec
auc_degree,gamma,Default,communication,0.0468623021175573,-0.281435688378263,0.365339314957167,0.782993718327727,39,0.915833581740236,network,open_aec
